created_at,author,text
2022-11-19 14:02:09+00:00,Chovifah_,"@Jateng_Twit 1. Gunung cilik
2. Telaga menjer
3. Curug sikarim
4. Dieng
5. Sikunir
6. Gardu pandang
7. Teh tambi
8. Waduk wadaslintang
9. Curug winong
10. Seroja
11. Batu angkruk
12. Lubang sewu"
2022-11-19 14:01:23+00:00,kiyowoobar,Pengen curug lagii cok
2022-11-19 13:55:51+00:00,dany_lank,"@erlinsptyn Dqerah kawasan Dieng, curug sikarem, paradis skyline di daerah telaga menjer, kebun teh tambo, kebun teh daerah kertek, kdll.
Kira2 yg udah mana aja?"
2022-11-19 13:53:45+00:00,Awalea_,@ady_ico Curug sewu Kendal kakaa
2022-11-19 13:52:18+00:00,legowoaja,"@MRizky_putra @suciAyLes gausah diperjelas, susah emang aki aki curug"
2022-11-19 13:30:41+00:00,ardes888,@rreiinnaaa @seuleuifan Hah ke curug????
2022-11-19 13:20:38+00:00,curug_02,"SELAMAT ULANG TAHUN JENDERAL TNI Dr. DUDUNG ABDURACHMAN KE 57

""PANJANG UMUR DAN MURAH REJEKI""

#korem052wijayakrama
#kodim0510
#kodamjaya
#koramil02curug
#tniad https://t.co/arXGHhoKfe"
2022-11-19 13:07:27+00:00,FaShelvi,@khak_aryotong @mhdarieff_ Curug bumi https://t.co/flEYyHrUFN
2022-11-19 12:37:50+00:00,curug_02,"Penyuluhan Penyalahgunaan dan Bahaya Hiv Aids Bagi Generasi Muda Kabupaten Tangerang Tahun 2022 serta Razia yang di lakukan oleh Badan Narkotika Kabupaten Tangerang (BNK) di SMA N 3 Kabupaten Tangerang

#korem052wijayakrama
#kodim0510
#koramil02curug
#kodamjaya
#tniad https://t.co/B4fgxRpYtA"
2022-11-19 12:37:23+00:00,curug_02,"Penyuluhan Penyalahgunaan dan Bahaya Hiv Aids Bagi Generasi Muda Kabupaten Tangerang Tahun 2022 serta Razia yang di lakukan oleh Badan Narkotika Kabupaten Tangerang (BNK) di SMA N 3 Kabupaten Tangerang

#korem052wijayakrama
#kodim0510
#koramil02curug
#kodamjaya
#tniad https://t.co/XQvNxQg2Q2"
2022-11-19 12:36:37+00:00,curug_02,"Pelda Asy Muranto Mewakili Danramil 02/Curug Menghadiri Kegiatan Lokakarya Mini Tribulan ke empat Tingkat Kecamatan bertempat di Aula Kecamatan Kelapa Dua Jl.

#korem052wijayakrama
#kodim0510
#koramil02curug
#kodamjaya
#tniad https://t.co/iNyI7cF43h"
2022-11-19 12:35:06+00:00,jaehyunsgf0,"ke curug berduaa, bener bener berduaan doang gada orang lain. Kirain bakal ada yang jaga atau ga ada yang jualan disana, gataunya udah terbengkalai gituu tempatnya yang buat jualan, gada orang sama sekaliii. https://t.co/GjsNKGlRUM"
2022-11-19 12:35:03+00:00,curug_02,"Babinsa Desa Cukanggalih Monitoring Penyaluran Dana BLT BBM TH 2022 dari Propinsi Banten oleh Bank Banten di Gedung GSG Kec. Curug Kabupaten Tangerang.

#korem052wijayakrama
#kodamjaya
#kodim0510
#koramil02curug
#tniad https://t.co/XwxCOyg7KU"
2022-11-19 12:34:04+00:00,curug_02,"KEGIATAN KOMUNIKASI SOSIAL DENGAN KOMPONEN MASYARAKAT TA. 2022

""GENERASI MUDA SEBAGAI WIRAUSAHA MELENIAL INOVATIF BERWAWASAN KEBANGSAAN""

#korem052wijayakrama
#kodamjaya
#kodim0510
#koramil02curug
#tniad https://t.co/7GapX7eSd6"
2022-11-19 12:32:27+00:00,FaShelvi,@khak_aryotong @mhdarieff_ Curug bumi jauh bgt jalannya...TPI KLO lewat Curug cikotak jalannya terjal..bebatuan..licin...
2022-11-19 12:27:45+00:00,khak_aryotong,"@FaShelvi @mhdarieff_ Iyah nih aku kepengen banget ke sana soalnya wisatanya keren2 contohnya curug bumi,rumah hutan,pulau dua dll. intinya sih pengen liburan aja ngilangin kejenuhan masa kerja aja ya bosen"
2022-11-19 11:58:12+00:00,bagjaaryasa,"RT @bimatigabdg: Hallo sobat bima tiga 👋 
di wilayah Purwakarta dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan…"
2022-11-19 11:49:10+00:00,effianaNF,"@nonamedrpdface @jntexpressid @LarasRyu Bukan mba, pindah dia di curug wetan"
2022-11-19 11:20:25+00:00,w_ramadanti,@radenrauf pergi ke curug sambil nikmatin teh manis anget:(
2022-11-19 11:08:44+00:00,bankbank097,@Kacang_ljo ohh kirain ke curug wkwk
2022-11-19 10:58:05+00:00,delvinnxx,"Capek bgt cok ajggggg
Voli an hampir 4 jam gilak lanjut mendaki curug lawe anjggg
Capek pol tp seru cok wkwk
W jd bisa passing atas xixixi"
2022-11-19 10:44:07+00:00,slaysliysluy,"Gue suka bgt jalan² ya kemana aja gitu, muter² naik motor aja seneng gitu, ke puncak kek, ke curug kek hayu dah, tapi belum nemu kek partner yg bisa gue ajak gitu lohhhh 🙃"
2022-11-19 09:48:11+00:00,PemKabTangerang,"Rapat koordinasi ini diikuti Satpol PP Kabupaten Tangerang, Perangkat Daerah dan juga TNI-POLRI. Agendanya membahas persiapan penertiban mulai dari sosialisasi hingga ke tahap pembongkaran bangunan yang terdampak pembangunan Under Pass di Jl.Raya Bitung, Kecamatan Curug. https://t.co/l5mDaUjgPF"
2022-11-19 09:44:50+00:00,Ndra_SpeedRacer,@hanadulshittt Curug tilu Ciwidey
2022-11-19 09:35:42+00:00,bendol30,@SiPalingMarvel Warga sekitar curug pada biru semua
2022-11-19 09:27:49+00:00,raawrrrl,"aku mimpi ketemu jungkook di curug terus dia shirtless mana perutnya mbul lagi, gemes 😣 langsung kebangun 😣"
2022-11-19 09:27:15+00:00,wahyunugrohox,"@salmandoang @disdik_bandung @RESTABES_BDG ini juga cuma minta maaf pihak sekolah, kasus siswa smpit depok yang hanyut di curug kembar bogor .
https://t.co/8p8bYh4NhS

https://t.co/cDcp1aiZW5"
2022-11-19 09:22:23+00:00,John_bagus_,"Aku orangnya fleksibel... Kadang sedang berdesakan di KRL/TJ, kadang sedang ngojay di curug/cipanas, atau sekedar menikmati macetnya padalarang/kalimalang https://t.co/TYJr5kGogc"
2022-11-19 09:20:19+00:00,lutfimove,"Pengawasan Teknis Pemeliharaan Berkala Jalan Tanalum - Curug Karang... (18/Nov) , trend - MAMA DAESANG IS FOR BTS #tender #lelang https://t.co/SocE4M9xUf"
2022-11-19 09:07:14+00:00,BantenNews_coid,Jalur Wisata Curug Kanteh Lebak Dibangun https://t.co/6vuAnuiVYz
2022-11-19 08:57:45+00:00,JogjaCTour,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
2022-11-19 08:54:59+00:00,JieraOfficial,"OUTDOOR DATE 🍃🌳

Pergi adventure berdua, sambil hirup udara seger &amp; healing😌

Kalo kamu tim main air ke curug atau nanjak gunung nih? 👀 https://t.co/S0xyPQydga"
2022-11-19 08:49:16+00:00,bangdidii,"@masbrmntyo Mesti banyakin healing, ketemu curug atau pantai kayaknya deh mas"
2022-11-19 08:33:11+00:00,tatatuwiii,@aandww_ Hayuuu waktu itu aku mau ngajakin tracking sampai Curug di Tahura
2022-11-19 08:10:28+00:00,165Rumah,"Rumah Dijual Murah di Curug Tangerang Dekat Pasar Curug, SMAN 32, Mall Ciputra Tangerang, RS Ciputra Citra Raya

Harga Jual Rp.280.000.000 Jika berminat silahkan hubungi Telp/WA: 081322302424

Info selengkapnya, kunjungi:
https://t.co/8vuJ8XfDnq https://t.co/12tALLk67M"
2022-11-19 08:00:44+00:00,BangiZulfikar,@ilhammaulanawxy @nothin99999999 Curug-Kitribakti-Raya Legok dikit. Langsung Serpong.
2022-11-19 07:25:50+00:00,vantaecstacy,"edisi salah outfit ke curug sm taehyung, SAKIT BGT KAKI GUEE MANA PAKE SENDAL JK YG TINGGI ITU https://t.co/mK4kW2sv4h"
2022-11-19 07:18:18+00:00,cqocolate,"@convomf klinik wkwkwk

keliling aja sih, ngopi, jalan ke curug/gunung/pantai"
2022-11-19 06:27:49+00:00,JogjaCTour,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
2022-11-19 06:12:44+00:00,aoryuto_chanz,"hwaaaaa~ &gt;&lt; baru nonton movie na dan... 
JADI KANGEN CURUG ~ XP 

// ups ~"
2022-11-19 06:06:32+00:00,jzawke,@Chaehyui Kok tau sih? Aku pengen terjun ke curug sambil dagang risol mayo
2022-11-19 06:00:42+00:00,PolsekKelapaDua,"Sambang Posko Keamanan SDC Gading Serpong memberikan himbauan kamtibmas kepada security oleh Bhabinkamtibmas Desa Curug Sangereng, Sabtu (19/11/2022). https://t.co/j4ygjmZvXJ"
2022-11-19 05:57:43+00:00,JogjaCTour,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
2022-11-19 05:49:29+00:00,bumbasslife,@jollyfishy emang di sana ada curug?
2022-11-19 05:15:38+00:00,Vna5454,"@PermataBank Pengen healing bareng bestie ke curug Aja buat ngademin hati &amp; pikiran yang agak panas ini wkwk
@NifaBigwinn @AhmadSy38761427 
#PermataBankGA #WealthWisdom22"
2022-11-19 05:13:15+00:00,MetaMewMond,"@nanana_ra27 Hahhahahaha iyalaaaah, ngopi nantik kita di curug yaaah"
2022-11-19 05:06:06+00:00,gerrygege07,@pln_123 ini daerah curug mekar kota bogor mati listrik ada apa ya?
2022-11-19 04:44:07+00:00,semolpamkin,Bosen banget. Pengen ke curug daerah Baturaden. 😭
2022-11-19 04:38:25+00:00,ekanovz,"@jntexpressid paketan gue bolak balik aja kagak dateng2. Rame2 didatengin ke gudangnya di curug, gak dikasih kepastian. Gimana woi??!"
2022-11-19 04:37:45+00:00,reshumastangsel,Aipda Majudin Bhabinkamtibmas desa kadu jaya Bersama 3 Pilar telah melaksanakan Penyuluhan penyalahgunaan Narkoba dan Bahaya Hiv aids bagi generasi muda Kab Tangerang th. 2022 serta Razia yang di lakukan oleh Badan Narkotika Kabupaten Tangerang (BNK).di SMA N 3 Kadu jaya curug https://t.co/uT2IJfG5UK
2022-11-19 04:28:39+00:00,jaehyunsgf0,"orang capek hbs dari curug mlah dipluk, sintink"
2022-11-19 04:24:22+00:00,cullenfebr,"Da si kehedna teh kabeh ieu galan di bolongan, pasar kemis, curug, bitung, paur turun bro. https://t.co/XWvbuYHggC"
2022-11-19 03:52:52+00:00,NothingtSpecial,@bocahhtuanakal Curug* typo anjir wkwkwk
2022-11-19 03:49:10+00:00,bapermulu_com,"Curug Idas Bogor, Keindahan Alami Nan Memukai di Kota Hujan https://t.co/LKO5psZWDk"
2022-11-19 03:41:28+00:00,giatarigan,@PemKabTangerang Sebenarnya Pemkab Tangerang bisa membuat waduk waduh sekaligus membuat wisata dan juga sebagai sumber air bersih. Sekitar wilayah Curug banyak yg susah air bersih layak minum.   Jadi kalo mau mending dananya buat itu daripada sekarang benerin jalan yg bagus dirusak lalu dibetulin
2022-11-19 03:37:58+00:00,cliffonyou,@mfinproblem curug mana niih wkwkw
2022-11-19 03:27:53+00:00,JogjaCTour,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
2022-11-19 03:21:11+00:00,Mixoreo_,@xxxabda Curug enak nih
2022-11-19 02:59:58+00:00,oliverjessse,"@galabujangga Dikira kamu nyuruh saya liat rumput. Kalo rumput di halaman belakang rumah juga ada-

Tapi kalau udah sampe curug ngapain? Saya suka bingung gitu kalau jalan-jalan mau ngapain."
2022-11-19 02:53:49+00:00,galabujangga,"@oliverjessse ️️ ️️

️️ ️️
Konsepnya nggak gitu mas...
Tapi iya juga sih. Tapi maksudnya tuh main ke curug atau bukit gitu, bukan liatin rumputnya aja.
️️ ️️

️️ ️️"
2022-11-19 02:49:16+00:00,abcde_adndn,@massberem Ciletuh dan curug cimarinjung
2022-11-19 02:44:54+00:00,Jseptian20_,Baru saja mengirim foto @ Curug Muara Jaya Argapura https://t.co/daNEcZ9xMm
2022-11-19 02:44:16+00:00,daaiLra,@CairyStore mungkin blio msi brnanh d curug
2022-11-19 01:52:09+00:00,caaurus,@ndagels jadi inget gw pas di curug ditelan bumi 🤣🤣 @Miaaels @Obatemosinyakak
2022-11-19 01:38:26+00:00,mnvtrshkp,Main di curug merayakan 34 tahun https://t.co/s8ndegFYLZ
2022-11-19 01:06:03+00:00,choc0chipps,Pagi2 udah pgn bgt tongseng ayam curug 🥹
2022-11-19 00:58:06+00:00,niniistriah,bang main ke curug changi yu hari ini aku mau kesana https://t.co/AF2SeQklbH
2022-11-19 00:34:12+00:00,kol_forger,@mfinproblem curug mana
2022-11-19 00:25:53+00:00,UkaOjol,"Pagi hari udah di Curug aja , segerr⛰️🌄⭐ https://t.co/xf1qQnVDIk"
2022-11-19 00:19:42+00:00,Jateng_Twit,"RT @infotegal: Sudah weekend lagi, nih. Sudah punya rencana mau ke mana?
Kalau berencana ke bumijawa, sudah banyak pilihan destinasi wisata…"
2022-11-19 00:08:44+00:00,infotegal,"Sudah weekend lagi, nih. Sudah punya rencana mau ke mana?
Kalau berencana ke bumijawa, sudah banyak pilihan destinasi wisata, ada sindang kemadu, tuk mudal cempaka, dan banyak curug pilihan, salah satunya curug cantel ini.

#tegal #slawi #infotegal #curugcantel #sigedongbumijawa https://t.co/tDDDbGEE9T"
2022-11-19 00:00:18+00:00,624journey,"RT @624journey: WTS/WANT TO SALE

PRELOVED/PL
AVOSKIN YSB LACTIC ACID 10% + KIWI FRUIT 5% + NIACINAMIDE 2,5%

📍CURUG, KABUPATEN TANGERANG
✅…"
2022-11-18 23:38:05+00:00,rumahfalah,"@coffebit Aku terlalu ""ayo curug"" untuk kamu yang ""chill with bestie in raja ampat😎"""
2022-11-18 23:27:18+00:00,cupapomunyanyo,"@HAYOGYJ Lain curug changi ai sia, curug cimahi nu aya."
2022-11-18 23:25:43+00:00,SuciamiKirei,Kenapa di parung gak ada Holand 😣 masa gue kalau mau jajan Holand kudu ke Curug atau Cisauk dulu https://t.co/bacamo2Ebc
2022-11-18 22:59:15+00:00,_bananaorange,@aqil_______ @kucingmalas_04 Itu namanya curug apa?
2022-11-18 20:57:41+00:00,JogjaCTour,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
2022-11-18 19:04:51+00:00,kesshrrr,"@mrwtffacts @sfromsaturn bosen healing ke curug,, lain kali kita kesini aja"
2022-11-18 18:31:11+00:00,dianhdy_,@txtdaritng anjir kyak jalan curug karawang - pwk pada masanya 🤣
2022-11-18 18:19:20+00:00,agoestkdr,RT @kompasiana: Kecamatan Kersamanah Jagokan Curug Cisuruli dalam Lomba Video Desa Wisata di Garut https://t.co/sX0sWmIfLE
2022-11-18 18:17:07+00:00,kompasiana,Kecamatan Kersamanah Jagokan Curug Cisuruli dalam Lomba Video Desa Wisata di Garut https://t.co/sX0sWmIfLE
2022-11-18 17:47:37+00:00,rilliaaaa,"katanya mampir, bukannya dari curug ke csk beda jalur"
2022-11-18 17:42:25+00:00,cuddledrugs,"@kemudiantara @convomfs terlalu banyak bgt, yg pasti riding si jalan2 ke mana gtu, trs kaya ke curug/ hutan si gtu wkwk"
2022-11-18 17:38:58+00:00,JustJulyo,"@vankaaa_a @samsungID First momen ngebolang ke Situ Gunung Suspension Bridge, Melewati Jembatan Gantung, lalu menyanbangi curug fenomenal yang ada disana.

Andai saat itu udah pake 50MP Triple Camera Galaxy A04s, pasti hasil fotonya lebih Awesome.
#CeritaAwesomePertama #PastiAwesomeDuluan #GalaxyA04s https://t.co/MrRwCjd8iA"
2022-11-18 16:46:12+00:00,undtsp,syapa yg mau ikut ke curug???
2022-11-18 16:18:57+00:00,Herbertt2611,main ke Curug Sukajadi https://t.co/nE2wGNavac
2022-11-18 15:34:34+00:00,audahkeselbgt,"Menurut lo curug curug yg lo datengin itu letaknya dmn? Itu kabupaten ya, bangsat"
2022-11-18 15:27:44+00:00,JogjaCTour,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
2022-11-18 15:03:09+00:00,NoirMotion,"@ieffery Oh ya bener. Di curug kan ya waktu itu pas malam pertama kita, yang?"
2022-11-18 15:01:15+00:00,tiaranjelita,"pgn ke curug, kaga jadi2🥺"
2022-11-18 14:24:55+00:00,venacavatoapex,Emang legok curug kelapa dua jalannya kaga pernah beres 😮‍💨 https://t.co/Co9vZs5jyV
2022-11-18 14:04:48+00:00,HarianTgr,Sudah Lima Hari Pemukiman Warga di Curug Terendam Banjir https://t.co/XtiNEggL3q https://t.co/lSLTjVvQC5
2022-11-18 13:53:47+00:00,inidhasya,"personal favorite
curug ciburial —&gt; “cipularang”🥰"
2022-11-18 13:53:01+00:00,inidhasya,curug cibaliung —&gt; “balairung”💀
2022-11-18 13:52:35+00:00,inidhasya,curug putri kencana —&gt; “surya kencana”
2022-11-18 13:50:19+00:00,kaylaadsy,"@convomf pgn ke makam brg siii abis itu fotobox. kl bisa main brg lg mau ngjak ke dufan abis itu snorkeling, naik gunung? mungkin ke Curug bareng siii nonton juga bisa kali yaa, beli baju brg abis itu nganterin dia potong rambut? ngaji brg lagi hahaha dream bgt nie bos"
2022-11-18 13:48:54+00:00,Ibukostkaya,"@convomf Sama ngelukis di kanvas apapun itu ga jelas jg gpp, sama main ke curug"
2022-11-18 13:27:06+00:00,ekanovz,"@jntexpressid barusan bgt abis dari j&amp;t curug, buset daahh... Pada antre rameee, gak ada perwakilan untuk ngejelasin atau minta maaf, paket gue aja ketahan 3 hari huwaaa capek deh"
2022-11-18 13:23:41+00:00,pgpaudfipupi,"🗓️ Hari/Tanggal: Sabtu &amp; Minggu, 19 - 20 November 2022
⏲️ Waktu: 06.00 - Selesai
📍 Tempat:  Curug layung Camp Situ Lembang
👔 Dresscode : Ketentuan tercantum di dalam poster"
2022-11-18 13:17:06+00:00,goblckd,"SAUNG AJE curug tangerang, sini join 😁"
2022-11-18 13:10:54+00:00,binyihijin,"Udane ampun deres deres Tuhan, mesakke koncoku omae koyo curug sewu"
2022-11-18 12:44:11+00:00,scof1eldz,"Drop point lu yg di daerah curug tangerang lagi di demo tuh sama warga yg paketnya ketahan 1-2 mingguan @jntexpressid, bobrok bgt cuy 4 hari berturut2 disamperin ga ada perkembangan juga! Cuma di janjiin besok2 doang lama2 juga ilang tuh paket :D"
2022-11-18 12:26:13+00:00,RadioElshinta,"Tim Elshinta Peduli menyalurkan bantuan dari pendengar Radio Elshinta untuk para korban banjir di RW 2 Desa Kadu, Kecamatan Curug, Kabupaten Tangerang Banten berupa: https://t.co/Qd9kiyyzEC"
2022-11-18 12:16:10+00:00,bimautamajabar,"RT @bimatigabdg: Hallo sobat bima tiga 👋 
di wilayah Purwakarta dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan…"
2022-11-18 12:15:23+00:00,jigreyy,pengen ke curug tapi ujan mulu
2022-11-18 11:52:35+00:00,njewnner,@holahalohi zaaaa kgn bgt lu msih di curug kh
2022-11-18 11:27:09+00:00,kydaaam,@zonnebloemia @tukangasahgolok bikin curug lokal ajasih
2022-11-18 11:24:22+00:00,zonnebloemia,@kydaaam @tukangasahgolok curug aja si
2022-11-18 11:04:00+00:00,kimkikiiii,@sbtcon Mending langsung Dateng ke gudang Curug aja nderr...percuma paketnya ngandek semua di gudang....
2022-11-18 10:56:15+00:00,effianaNF,@andrysetiawan24 @jntexpressid Jadi kurir gudang curug aja pak. Ini kurirnya semua resign pasti ada lowongan
2022-11-18 10:51:07+00:00,effianaNF,@jntexpressid @LarasRyu Saya juga udah coba tlp ke call center jawabannya hanya bisa menunggu juga entah sampai kapan tidak pernah ada kejelasan. Bagaimana ini manajemen perusahaan j&amp;t curug kok bisa ya semua kurirnya resign secara bersamaan ?
2022-11-18 10:49:35+00:00,effianaNF,@jntexpressid @LarasRyu Buktinya silahkan buka saya di google jnt curug. Lihat rating bintangnya dan keluhan dari custumer https://t.co/BvuLQ6KJDh
2022-11-18 10:48:26+00:00,effianaNF,@jntexpressid @LarasRyu Bantu kasih informasi ya admin jnt. Bahwasannya kurir jnt di gudang curug semuanya resign. Jadi barang tidak ada yg kirim. Dan percuma dateng ke gudang jnt untuk ambil karena tidak bisa memberikan estimasi barang bisa diambil. Malahan tadi custumer di usir di gudang jnt curug
2022-11-18 10:32:55+00:00,zharaurintarou,pengen ke pantai atau Curug PGN MAIN AIRRR😔😔😔
2022-11-18 10:31:39+00:00,kangenmiceng,"@convomfs coba main-main ke alam terbuka gitu, misal gunung, pantai, curug, dsb."
2022-11-18 10:30:30+00:00,jntexpressid,"@LarasRyu Halo kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 10:18:19+00:00,90srenaitre,mo touring ke curug ciburial dah
2022-11-18 10:17:50+00:00,jntexpressid,"@Jovvan01 Halo kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 10:12:10+00:00,curug_polsek,"Jalin Sinergitas

Bhabinkamtibmas  Kel.Binong Aiptu H Masduki  bersama Lurah Bp Juhri Saputra SPDi MSi Hadir Dalam Rangka SARASEHAN FORUM KESERASIAN SOSIAL LINGKUNGAN RW. 013  Bekerja Sama Kementerian Sosial Republik Indonesia,Jumat(18/11/2022). https://t.co/05DxjZGOAz"
2022-11-18 10:07:31+00:00,curug_polsek,"Bhabinkamtibmas Ds Kadu BRIPKA ARIF TRI https://t.co/2a3ILo2Tgx Jaga Kamtibmas  di Kp.Pasirandu Rt 03 Rw 03 Ds.Kadu Kec.Curug, Berikan pesan kamtibmas untuk saling jaga keamanan wilayah  Jumat(18/11/2022). https://t.co/AdoQyaxegc"
2022-11-18 09:44:12+00:00,bapermulu_com,"Curug Kiara Bogor, Pesona Alam Di Kaki Gunung Salak https://t.co/EGEV5jVI8k"
2022-11-18 09:15:41+00:00,idbcpr,"Jelajah Wisata Sukabumi -  Yuk jelajah tempat wisata Sukabumi!! - photo of Curug Sawer by  taken at #Kadudampit, Taman Nasional G... - https://t.co/XNqduHfYy9"
2022-11-18 09:10:19+00:00,jntexpressid,"@dhandynurima Baik kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 09:04:05+00:00,intomarkI,"if melk as anak ipb dan dia ngekost di deket sana surely tiap sabtu pagi bakalan ke bogor habis itu ngajak makan bubur di depan kebun teh, setiap sebulan sekali kita main paralayang, anniv main air di curug, date di cimory sambil suapin makan anak onta. https://t.co/etriXHOS9X"
2022-11-18 08:58:04+00:00,gemini_polos,"@konteneritem iyaaa nanti mau healing ke Loji, mandi di curug cigentis~"
2022-11-18 08:57:45+00:00,JogjaCTour,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
2022-11-18 08:41:12+00:00,coxmossea,Pie kamu ga byar byur di curug kan? @lemoqt
2022-11-18 08:40:46+00:00,SSutrisnow,@micitayokuki @kochengfs Curug wetang tangerang
2022-11-18 08:30:25+00:00,poskotanetwork,"Suami isteri mengendarai Honda Vario A 2350 HD terlibat kecelakaan lalu lintas di Jalan Raya Serang - Pandeglang, Lingkungan Pal 4, Kelurahan Sukajaya, Kecamatan Curug, Kota Serang, Jumat (18/11/2022).

#Kecelakaan #Serang 

https://t.co/kOc1qOrxVm"
2022-11-18 08:16:45+00:00,jntexpressid,"@LeeVan_D37 Baik kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 08:05:57+00:00,jntexpressid,"@nayunn28 Baik kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 07:49:00+00:00,jntexpressid,"@Titikjenuh07 Baik kak, mohon maaf sebelumnya jika area CURUG_CENTER sedang terjadi kendala. akan kami bantu follow up terlebih dahulu ke tim lapangan agar dimaksimalkan, mohon kesediaannya untuk menunggu atau anda bisa langsung menghubungi call center kami di 02180661888, terima kasih 🙏"
2022-11-18 07:22:49+00:00,b0nobonooya,"@karawangfess loji date kemana, selain ke cafe 99 or curug? wkwk"
2022-11-18 07:22:13+00:00,deijikr,"Folls deiji ada nctzen dari kab tangerang gak ya? Reply dong~
Sekitaran curug-citra raya-bitung yaaa👍"
2022-11-18 07:15:19+00:00,anputritasbith,@bepeyakan Ditinggal pas lagi sayang-sayangnya niii sama twitter ): Besok main ke curug gasssss
2022-11-18 06:41:03+00:00,MskOlahanMaksim,"VIRAL! Masakan Olahan Ayam melayani Curug Depok 
WA 0818-0358-0345

KLIK WA https://t.co/Rndi4CHr4H
jual ayam kemasan, ayam bakar, masakan olahan beku
#masakan #masakanrumahan #masakanindonesia #masakansederhana #masakanrumah #masakananak #masakanayah #masakananakkos https://t.co/OyKsLNhnpU"
2022-11-18 06:29:51+00:00,faktual24,"Ratusan warga Desa Kadu, Kecamatan Curug, Kabupaten Tangerang, Banten, memblokir akses pintu tol Bitung lantaran terjadi penyempitan drainase setelah adanya akses tol baru di wilayah tersebut. Rabu, (16/11/22).
https://t.co/QF0LcupFE2"
2022-11-18 06:27:50+00:00,JogjaCTour,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
2022-11-18 05:57:42+00:00,JogjaCTour,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
2022-11-18 05:51:31+00:00,johnsuhgf_,@occtgoon Di Bogor banyak Curug. Satu tempat bisa ada 6-10 curug walaupun curug curug kecil ga terkenal. Tapi view nya bagus bagus kok! Asal kuat aja
2022-11-18 05:42:33+00:00,DasepRohimat1,Indah nya Curug cicatang berlokasi di desa padasuka/mekarmukti kec cibinong kab cianjur https://t.co/doQxkwjEi0
2022-11-18 05:25:10+00:00,Lusianades2612,@kookiesballen @jntexpressid Sama bangettt transit di curug mau di kirim ke balaraja itu gimana konsepnya😭😭😭
2022-11-18 05:13:39+00:00,sibomatcha,"@jntexpressid halo min jnt cabang Curug mogok kerja kurir nya gamau nganterin banyak banget paket yg ketahan suruh ambil ke gudang, di google maps juga pada kasih rating bintang 1 jelek 🙄 orang ga sampe² ke rumah😒"
2022-11-18 04:46:11+00:00,yanuarrarka,"@SmgMenfess2 Olahraga nder renang bisa bikin rileks atau wisata alam kayak Curug Lawe,camping"
2022-11-18 04:15:03+00:00,eviramstha,"@FenySeptiani21 tergantung curugnya fennn
kalo jalannya ga terlalu jauh lebih baik sendal kalo sepatu ke curug yang sekiranya bakal nanjak jauh 😀"
2022-11-18 03:51:09+00:00,helmiyudin,"@convomfs Curug Cigumawang, Kabupaten Serang - Banten https://t.co/OVb3jFpJWB"
2022-11-18 03:43:47+00:00,4DemocracyID,"RT @AboutTNG: Ratusan warga Desa Kadu, Curug, Kabupaten Tangerang menggelar aksi demo di exit tol Bitung, Rabu(16/11/2022) pukul 15.15 WIB…"
