created_at,author,cleaned_tweet,label
2023-03-12 15:40:53+00:00,Cheppy_OldTrave,wali songo bilang nu padahal sunan gunung jati wali asal cirebon jawa barat dulu lahir abad nu tahun memang hebat ormas mahzab pbb klaim merasa terbesar harap amplop mana seperti triliun pemerintah tiongkok,gunung
2023-03-12 15:40:49+00:00,otonomicoid,gunung merapi muntahkan awan panas luncuran wedhus gembel km,gunung
2023-03-12 15:40:18+00:00,moneydotid,gunung merapi muntahkan awan panas luncuran wedhus gembel km,gunung
2023-03-12 15:40:06+00:00,__bar____,mandali salah kata istilah populer setiap kali gunung merapi batuk memuntahkan lava dalam pe,gunung
2023-03-12 15:39:42+00:00,adc1489,longsor kawah gunung galunggung disebut tak mengganggu aktivitas wisata,gunung
2023-03-12 15:39:31+00:00,YohanaRatihEp,jalur evakuasi banaran dukun km gunung merapi sisi barat gn merapi siap pak kapan perbaiki gunungmerapi merapisiaga merapivolcano merapi jalurevakuasi dukun,gunung
2023-03-12 15:39:26+00:00,arifkasiman, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:39:24+00:00,Rezasyariatii,yaa orang gunung sinabung maleeeehhhhh yasalam susah dikasi taunya makannya apaan pak bisa awet,gunung
2023-03-12 15:39:17+00:00,SukoharjoTf,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:39:15+00:00,djuliantiyuke,selamat pagi warga merapi disampaikan laporan aktivitas gunung merapi periode maret pukul wib,gunung
2023-03-12 15:39:14+00:00,lostdeer_,jujurly capek abis konser masa kek heran banget selama pp kantor capeknya kek abis naik gunung selama suka kecapean tuh cuma konser deprived chargernya konser opsi murah sih,gunung
2023-03-12 15:39:14+00:00,mr_bubble_,situ gunung brrti curug curug sawer fel,gunung
2023-03-12 15:39:05+00:00,fnzllsr,pantai gunung tu takut nyusahin orang,gunung
2023-03-12 15:38:49+00:00,AbdulRo97398009,info gunung merapi,gunung
2023-03-12 15:38:25+00:00,Norishous,pulau pandan jauh tengah gunung daik bercabang hancur badan dikandung tanah budi baik dikenang til gunung,gunung
2023-03-12 15:38:17+00:00,arifbudialfin3,terjadi awanpanas guguran merapi tanggal maret pukul wib arah kali bebeng krasak erupsi,gunung
2023-03-12 15:38:17+00:00,musimpanass,ini gunung bukan keinget gunung putri kamar mandi nya begini,gunung
2023-03-12 15:38:13+00:00,urtravelmate,awanpanas guguran gunung merapi maret pukul wib terekam cctv induk frekom kemirikebo turi sleman,gunung
2023-03-12 15:38:10+00:00,Gentho22251333,ada gunung tpi bukan soal gunung hahaha,gunung
2023-03-12 15:37:59+00:00,ardyannnnnnn,gunung kelud,gunung
2023-03-12 15:37:59+00:00,NanaSuryacandra,video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun cctv tunggularum,gunung
2023-03-12 15:37:53+00:00,jalanjalandotin,kalian percaya mitos tentang hal hal berada alam liar mungkin salah satunya gunung,gunung
2023-03-12 15:37:38+00:00,Rachman19661,romo kevas pengurus psi jabar sabtu maret wib korban begal sekitar vila nusa indah cluster gar,gunung
2023-03-12 15:37:33+00:00,Khaenurih12,gunung merapi meletus dikira pantun,gunung
2023-03-12 15:37:25+00:00,arlingga,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:37:10+00:00,jisueq,bangun gunung himalaya,gunung
2023-03-12 15:37:02+00:00,bravetrackindo,insinyur nyebarin kebohongan video letusan gunung sinabung goblok kebuka sendiri medsos,gunung
2023-03-12 15:36:40+00:00,angelacolline27,punten sy tdk kasih like twit kr sy berempati bagi warga disana smg selalu dlm lindungan nya tuk warga smuanya trutama area sekitar gunung matur sembah nuwun dah sharing moment tetap sehat smuanya one another,gunung
2023-03-12 15:36:22+00:00,beritartm,mac letusan gunung merapi perkampungan berdekatan diselimuti abu sahih berita rtm rtm beritartm malaysiamadani,gunung
2023-03-12 15:35:56+00:00,dimwics,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:35:47+00:00,han4p,gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 15:35:43+00:00,_dhiyauddin,kangar tempat favorite permandangan sawah padi gunung bukit chuping sekolah balai polis,gunung
2023-03-12 15:35:43+00:00,zuliaprdn, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:35:39+00:00,ffznym,pulau pandan jauh tengah gunung daik bercabang hancur badan dikandung tanah budi baik dikenang til gunung,gunung
2023-03-12 15:35:39+00:00,kipasjogja,luncuran lava pijar material vulkanik gunung merapi mengarah barat daya laporan via radio komunikasi arah angin k,gunung
2023-03-12 15:35:34+00:00,comikomuen,status gunung merapi berada level siaga radius bahaya puncak kegiatan,gunung
2023-03-12 15:35:18+00:00,kibbyjoon,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:34:56+00:00,woybangun, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:34:52+00:00,RivaldiNur,pendakian gunung papandayan info jalur ter ter terlengkap pokoknya jangan bilang lupa password oke,gunung
2023-03-12 15:34:44+00:00,arifkasiman,komplotan maling motor simo gunung ditangkap polda jatim,gunung
2023-03-12 15:34:26+00:00,SuryaPelloh,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:34:20+00:00,Hilmi2204,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:34:01+00:00,rats_tale, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:33:59+00:00,Mangapul766HI,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:33:54+00:00,iam_susilo,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:33:50+00:00,juvandaffa,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:33:43+00:00,akunsudi,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:33:39+00:00,ThanosGarisLucu,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:33:37+00:00,Mpok_Hanum,yaa orang gunung sinabung maleeeehhhhh yasalam susah dikasi taunya makannya apaan pak bisa awet,gunung
2023-03-12 15:33:31+00:00,nrr_arata,yutuban nonton aktivitas gunung,gunung
2023-03-12 15:33:27+00:00,Ranitajk1,taehyung x all member x oc sometweet local au duda ternyata semudah membalikkan perahu gunung khizz,gunung
2023-03-12 15:33:24+00:00,PuputHapsari95, warga merapi info sore tanggal maret pukul wib disampaikan kondisi terkini gunung merapi melalui,gunung
2023-03-12 15:33:13+00:00,kompasiana,kompasiana fsh uin sunan gunung djati bandung komitmen tingkatkan literasi digital mahasiswa,gunung
2023-03-12 15:33:12+00:00,YNovelly,ngeliat sg mendaki gunung sulawesi keren alam indonesia mmng sebagus it masyaallah kgn film fav cm kedua s dlm hidup ngk mnikmati it amp hrs mlakukan it melihat keindahan alam luarbiasa pny pngalaman it perfect life bgt,gunung
2023-03-12 15:33:04+00:00,harrisnshriq,buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 15:32:36+00:00,karmaalwayswin,pembalut penolong pertama kalo naek gunung biar tu jari kaki gak melocot,gunung
2023-03-12 15:32:31+00:00,katauparr,luncuran lava pijar material vulkanik gunung merapi mengarah barat daya laporan via radio komunikasi arah angin k,gunung
2023-03-12 15:32:29+00:00,sraddhasala,salah diskusi penting menyoal bencana indonesia termasuk letusan gunung merapi,gunung
2023-03-12 15:32:13+00:00,osengteri,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:32:12+00:00,Ikhzanzans,itu gunung sinabung sumatera utara pak bukan gunung merapi yogyakarta sampean ngasih berita kayak gini mending take down aja,gunung
2023-03-12 15:31:53+00:00,latiifff,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:31:51+00:00,icngsyh,pendakian gunung papandayan info jalur ter ter terlengkap pokoknya jangan bilang lupa password oke,gunung
2023-03-12 15:31:32+00:00,dimwics,ini video erupsi gunung api sinabung sumatera utara penggunaan kata merapi sesuai video diungg,gunung
2023-03-12 15:31:15+00:00,Ki27686584,pengen muncak gunung merapi asli daaah,gunung
2023-03-12 15:31:03+00:00,petabencana, bencana bot melaporkan letusan gunung api sekitarmu silahkan kirim pesan melalui whatsapp facebook messenger telegram link bio,gunung
2023-03-12 15:31:01+00:00,Ad_kow97,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:30:59+00:00,NasiUdu46937720,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:30:53+00:00,tribunnews,update erupsi gunung merapi guguran awan panas malam hari minggu maret via,gunung
2023-03-12 15:30:53+00:00,rurulistyana,luncuran lava pijar material vulkanik gunung merapi mengarah barat daya laporan via radio komunikasi arah angin k,gunung
2023-03-12 15:30:46+00:00,chresnas_putra,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:30:41+00:00,okezonenews,viral awan panas gunung merapi berbentuk mbah petruk lengkapcepatberitanya beritaterkini berita news beritanasional,gunung
2023-03-12 15:30:24+00:00,xblowsx,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:30:12+00:00,Akel_Apus_,tuhan sadar jauh sempurna jauh mampu kutitip mu luka terdalamku melihatmu terluka bahagia terbesarku bisa melihat bahagiamu sugeng ndalu sedulur salam seduluran gunung littlemaria,gunung
2023-03-12 15:30:10+00:00,Taufiqulhidayad,jek mending musik box kae ngerti ono sek gowo gitar nek gunung,gunung
2023-03-12 15:29:30+00:00,jkpxv, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:29:27+00:00,JarrFajarr_,awan panas guguran gunung merapi kembali malam arah luncur barat daya,gunung
2023-03-12 15:29:10+00:00,yomysarayo,kangar tempat favorite permandangan sawah padi gunung bukit chuping sekolah balai polis,gunung
2023-03-12 15:29:03+00:00,e100ss,komplotan maling motor simo gunung ditangkap polda jatim,gunung
2023-03-12 15:28:58+00:00,blushdive,sumpah kemarin sepanas efek gunung,gunung
2023-03-12 15:28:41+00:00,chassanov1,luncuran awan panas gunung merapi terlihat kalasan sleman yogyakarta sabtu antara foto hendra nurd,gunung
2023-03-12 15:28:35+00:00,chassanov1,erupsi gunung merapi luncuran awan panas gunung merapi terlihat pakem sleman yogyakarta sabtu an,gunung
2023-03-12 15:28:30+00:00,chassanov1,luncuran awan panas gunung merapi terlihat kalasan sleman yogyakarta sabtu antara foto hendra nurd,gunung
2023-03-12 15:27:59+00:00,n0ttodaYz,gunung merapi meletus mari putus kalo mikir pantun begitu kenapa blg cakep,gunung
2023-03-12 15:27:57+00:00,Koleeekdol,gunung sinabung pak dosen minimal ditelaah dulu video dipost misin,gunung
2023-03-12 15:27:56+00:00,andi_achilles,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis mala,gunung
2023-03-12 15:27:53+00:00,Anisuparti28,citra satelit sar kawasan gunung merapi,gunung
2023-03-12 15:27:47+00:00,PREKSU,luncuran lava pijar material vulkanik gunung merapi mengarah barat daya laporan via radio komunikasi arah angin selatan njih tetap waspada foto kirim rekan melakukan pantauan pos tritis turgo tanggal waktu sudah tertera,gunung
2023-03-12 15:27:45+00:00,nunna_cookies,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:27:35+00:00,Ic0514,nmpk abg nya bawa family ingat sebab bawa gayung mandi pic sungai kat pangsun batu sikit smpi gunung nuang tmpt hacking itu,gunung
2023-03-12 15:27:34+00:00,irvinaTLY,hari sabtu maret gunung merapi kembali erupsi rentetan awanpanas berlangsung kurang selama ,gunung
2023-03-12 15:27:18+00:00,yogaAK47,gunung merapi sejak kemarin siang kini guguran arah barat daya bagi berada kawasan rawan benc,gunung
2023-03-12 15:27:11+00:00,NasyaArini,apabila mendaki gunung pastikan semua kelengkapan terikat utuh badan motivasi,gunung
2023-03-12 15:27:04+00:00,Koleeekdol,ini video erupsi gunung api sinabung sumatera utara penggunaan kata merapi sesuai video diungg,gunung
2023-03-12 15:27:03+00:00,lalunashc18,aku suka konser pernah konser suka pantai pernah pantai suka gunung boleh ikut daki gunung suka jalan liat city light nemenin agak ajg ya,gunung
2023-03-12 15:26:51+00:00,woodeiy,film favoritku cm film mengisahkan tentang alam persahabatan cinta selain mencintai alam gunung film sukses membuat hatiku bergejolak merindukan alam sahabat dekademuspen koleksi giveaway,gunung
2023-03-12 15:26:42+00:00,txtbadutt,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:26:41+00:00,0xCod3x,video kejadian awanpanas guguran merapi tanggal maret pukul wib stasiun cctv tunggularum sleman masyara,gunung
2023-03-12 15:26:26+00:00,ulaalaahh, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:26:26+00:00,Ronnie_Rusli,diseluruh muka bumi ledakan gunung berapi tiada tandingannya sampai skrg amp mungkin selama lamanya ledakan gunung membuat danau toba kedua gunung tambora ntt dulu p sumbawa manusia terkecil didunia tinggi total cm rangka tubuhnya,gunung
2023-03-12 15:26:24+00:00,rainwbows,tahukah menggapai puncak rajawali melalui jalur kaliangkrik perlu turun kawah naik bibir,gunung
2023-03-12 15:26:15+00:00,rahmatnawisir,tautan mungkin bisa membantu bapak,gunung
2023-03-12 15:26:09+00:00,masjae_,tahukah menggapai puncak rajawali melalui jalur kaliangkrik perlu turun kawah naik bibir,gunung
2023-03-12 15:26:08+00:00,jawapos,bpptkg sebut potensi bahaya sisi barat laut gunung merapi,gunung
2023-03-12 15:25:41+00:00,dziadzunnun,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:25:33+00:00,telorcheaplock,gunung merapi meletus mari putus kalo mikir pantun begitu kenapa blg cakep,gunung
2023-03-12 15:25:31+00:00,telorcheaplock,gunung merapi meletus cakep putus wkwkwkwkk pacarmu sungguh mindblowing,gunung
2023-03-12 15:25:29+00:00,telorcheaplock,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 15:25:13+00:00,m_rizkifad,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:25:06+00:00,erma_indri,beginiah kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 15:25:05+00:00,sangjendra,gunung,gunung
2023-03-12 15:25:02+00:00,tvOneNews,masyarakat sekitar gunung merapi waspada bpptkg sebut potensi bahaya sisi barat laut,gunung
2023-03-12 15:24:53+00:00,NgkoYadi,naik naik kepuncak gunung gunungnya siapa,gunung
2023-03-12 15:24:44+00:00,Anisuparti28,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:24:29+00:00,petabencana,bencana letusan gunung api kirim pesan whatsapp facebook messenger telegram link bio,gunung
2023-03-12 15:24:18+00:00,adistfd,goro goro nggone meh dinggo gunung kidul saiki merapi dadi erupsi nip,gunung
2023-03-12 15:24:11+00:00,petabencana, bencana bot melaporkan letusan gunung api sekitarmu silahkan kirim pesan melalui whatsapp facebook messenger telegram link bio,gunung
2023-03-12 15:24:10+00:00,ay_afr, kemaren gunung merapi erupsi ngeluarin awan panas hal menyebabkan daerah di,gunung
2023-03-12 15:24:08+00:00,ryan_fernanda_p, warga merapi info awan panas guguran gunung merapi maret pukul wib jarak luncur m men,gunung
2023-03-12 15:24:00+00:00,narrcobarbiee,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:23:56+00:00,leela66915,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 15:23:54+00:00,itsedofu,pantes suhu kota makin panas gunung api meletus sebuah thread singkat siang panas ini,gunung
2023-03-12 15:23:26+00:00,syaeezaamira_,buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 15:23:18+00:00,sheikhabdmateen,pulau pandan jauh tengah gunung daik bercabang hancur badan dikandung tanah budi baik dikenang til gunung,gunung
2023-03-12 15:23:11+00:00,merdekadotcom,gunung merapi erupsi begini kondisi jalur evakuasi warga,gunung
2023-03-12 15:23:04+00:00,soendinar,erupsi gunung merapi sleman yogyakarta amp magelang boyolali jawa tengah siang sabtu pukul ,gunung
2023-03-12 15:23:00+00:00,mblegd, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:22:51+00:00,igarsurya,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun,gunung
2023-03-12 15:22:50+00:00,xxarlna,taehyung x all member x oc sometweet local au duda ternyata semudah membalikkan perahu gunung khizz,gunung
2023-03-12 15:22:38+00:00,rainwbows,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun,gunung
2023-03-12 15:22:13+00:00,cintapertamamu_,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 15:21:46+00:00,rafiqsfarhan,kangar tempat favorite permandangan sawah padi gunung bukit chuping sekolah balai polis,gunung
2023-03-12 15:21:25+00:00,dhofidho,sebelum nikah naik gunung,gunung
2023-03-12 15:21:23+00:00,ourniversee7_,ngasih gunung merapi meletus dikira pantun,gunung
2023-03-12 15:20:35+00:00,srintilkebo,secara keseluruhan hanya gunung mengalami erupsi indonesia gunung merapi gunung semeru dilihat aplikasi flightradar semoga semua baik baik saja,gunung
2023-03-12 15:20:29+00:00,Slipkoplinggg, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:20:27+00:00,parman_waruwu,gunung slamet bisa se indah sob tempat daerah mana dok intgr dolan gunungsl,gunung
2023-03-12 15:20:20+00:00,CNoodles918,merapi volcano erupts java lndonesia mar letusan gunung merapi,gunung
2023-03-12 15:20:19+00:00,Karena_Anu,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:20:15+00:00,jpnncom,erupsi gunung merapi bpptkg umumkan potensi bahaya harap waspada gunungmerapi,gunung
2023-03-12 15:20:00+00:00,Michaelnur6,ibu smi ibu percaya info eksternal jelas kasus david internal kemenkeu mendet,gunung
2023-03-12 15:19:51+00:00,reiiacc,naik gunung tersesat buka peta sholat,gunung
2023-03-12 15:19:38+00:00,tahuekspres,kawah puncak gunung galunggung longsor,gunung
2023-03-12 15:19:32+00:00,Anisuparti28,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:19:12+00:00,LekKacung,berikut video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun cctv tunggularum jarak luncur m arah barat daya kali bebeng merapisiaga aktivitasmerapi,gunung
2023-03-12 15:19:05+00:00,tegoshiyuyaw,beli pikir semedi kaki gunung,gunung
2023-03-12 15:19:04+00:00,liputan6dotcom,jalur evakuasi barak pengungsian sleman dalam kondisi siap erupsi gunung merapi,gunung
2023-03-12 15:19:01+00:00,chairuddinanwar,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:18:56+00:00,gfbari_,ga mesjid gunung jalan sungai lengkap tanpa sampah is indonesia,gunung
2023-03-12 15:18:30+00:00,Suherma09499694,naik naik kepuncak gunung gunungnya siapa,gunung
2023-03-12 15:18:20+00:00,kiyminji,quotes hari gunung fuji kena badai putih,gunung
2023-03-12 15:18:07+00:00,onlyfans_selena,buang taik kucen duduk rumah tinggi gunung kinabalu,gunung
2023-03-12 15:18:07+00:00,faisalramdani23,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:18:02+00:00,worldphenomena1,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:17:34+00:00,djuliantiyuke, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:17:27+00:00,BabehWidiidiW,kuwi gunung sinabung pak ingsinyur mbok le nggawe tulisan karo video sing singkron asal comot informasi wis pirang kok esih salah wae wis tak pangapura maning maning pak ingsinyur,gunung
2023-03-12 15:17:27+00:00,mysnarutic,naik naik puncak gunung,gunung
2023-03-12 15:17:26+00:00,JudeWikrama,ari anu bakal ratu baju butut babadong batok anu jolna ti gunung surandil banderana karakas cau rampok berkuasa saling bekerjasama,gunung
2023-03-12 15:17:19+00:00,istriblmsolehah,mandali istilah populer gunung merapi batuk lava,gunung
2023-03-12 15:17:17+00:00,djuliantiyuke,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:16:46+00:00,NdaraKaji,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis mala,gunung
2023-03-12 15:16:44+00:00,indomyrasasoto,setelah berjemur seharian mendaki gunung tinggal linu kakinya,gunung
2023-03-12 15:16:26+00:00,PutraDy_,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:16:23+00:00,RestyNSeleky, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:15:50+00:00,faisalramdani23,seekor harimau sumatera ditemukan mati kabupaten aceh selatan harimau diduga mati setelah terjerat bagian leher ka,gunung
2023-03-12 15:15:34+00:00,Fachrimuh,kalau sifat asli seseorang ajak naik gunung manggarai abis maghrib hari kerja,gunung
2023-03-12 15:15:33+00:00,maxiexie21,bangsa indonesia senang bangunan bangunan sangat megah dahulu borobudur pramabanan gunung padang ikn,gunung
2023-03-12 15:15:28+00:00,dhanacvx,mereka menyebutnya sebagai gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 15:15:15+00:00,devhinawww,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 15:15:13+00:00,InfoFPMKI, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:15:12+00:00,Liansuzy05,foto gunung merapi erupsi bpptkg melaporkan arah luncuran awan panas gunung merapi mengarah kali bebeng krasak ber,gunung
2023-03-12 15:15:05+00:00,bukitindia,gugur gunung,gunung
2023-03-12 15:14:49+00:00,rishukun,video kejadian awan panas guguran merapi tanggal maret pukul wib stasiun cctv tunggularum sleman masyara,gunung
2023-03-12 15:14:42+00:00,wilanpangestu,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:14:26+00:00,faisalramdani23,di manapun setiap letusan gunung berapi tingkat bahayanya hampir sama kesalahan dalam pengiriman video har,gunung
2023-03-12 15:14:26+00:00,ImYadavsanjay,awanpanas guguran gunung merapi maret pukul wib terekam cctv induk frekom kemirikebo turi sleman,gunung
2023-03-12 15:14:20+00:00,faisalramdani23,tujuan mengirim video gunung meletus ikut prihatin peristiwa yokarta di,gunung
2023-03-12 15:14:18+00:00,faisalramdani23,gunung api kiamat gunung merapi meletus pulau jawa,gunung
2023-03-12 15:14:04+00:00,Dipafahmi_, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:13:30+00:00,MakarrondelaIsl,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:13:19+00:00,Redaksi_5News,breaking news gunung merapi kembali muntahkan awan panas sejauh kilometer,gunung
2023-03-12 15:13:19+00:00,Prihandono72,merujuk keberadaan depo plumpang baiknya wacana pemindahan depo dilakukan utk gunung merapi pak erick,gunung
2023-03-12 15:13:11+00:00,itsyours_naaa,merapi borobudur gunung tidar,gunung
2023-03-12 15:13:08+00:00,masjae_,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis mala,gunung
2023-03-12 15:13:07+00:00,HandokoDP,gunung sinabung pak dosen minimal ditelaah dulu video dipost misin,gunung
2023-03-12 15:13:02+00:00,aguhasa,warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:13:00+00:00,JDJeshaiah,video kejadian awanpanas guguran merapi tanggal maret pukul wib stasiun cctv tunggularum sleman masyara,gunung
2023-03-12 15:12:47+00:00,hahalilyhere,mahaguru merapi pasca erupsi abu vulkanik tampak tebal hiasan awan jarak pandang semakin menipis m,gunung
2023-03-12 15:12:36+00:00,LePetra,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:12:35+00:00,abbriannn,membelah gunung,gunung
2023-03-12 15:12:13+00:00,zeutisss,kangen merapi gak suasana candi prambanan berlatar belakang gunung merapi,gunung
2023-03-12 15:12:11+00:00,WahyuAji_Oo,terjadi awan panas guguran gunung merapi maret pukul wib jarak luncur m mengarah barata daya k beb,gunung
2023-03-12 15:11:59+00:00,adji_prada, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:11:09+00:00,AidilJumadi,pulau miyakejima jepang pulau vulkanis berbahaya gas sulfur gunung berapi tersebut menguap lewat tanah,gunung
2023-03-12 15:11:03+00:00,Jateng_Twit,live streaming aktifitas gunung merapi bisa disimak disini,gunung
2023-03-12 15:10:54+00:00,ghuxsyy,pantai bosen lihat gunung buka pintu disuguhi gunung,gunung
2023-03-12 15:10:54+00:00,infomitigasi, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:10:48+00:00,suaradannafas, enak bakso rumah tetangga everest,gunung
2023-03-12 15:10:43+00:00,pawsally91, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib pos peng,gunung
2023-03-12 15:10:37+00:00,aboutmalangcom,meleleh kondisi gunung merapi terbaru malam keluarkan awan lahar panas begini potretnya,gunung
2023-03-12 15:10:33+00:00,pawsally91,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
2023-03-12 15:10:33+00:00,zakyadn_,generasi muda diajarkan menyadarkan orang orang tua menyebalkan bapak ir benny dwika lonanda st m,gunung
2023-03-12 15:10:18+00:00,minhoddeyes, warga merapi video rekaman kejadian awan panas guguran gunung merapi maret pukul wib stasiun c,gunung
2023-03-12 15:10:02+00:00,JordanEomma,kondisi jalanan sekitar ketep jl magelang selo boyolali imbas erupsi gunung merapi pakai masker kelua,gunung
2023-03-12 15:09:48+00:00,dugong2411,mandali salah kata istilah populer setiap kali gunung merapi batuk memuntahkan lava dalam pe,gunung
2023-03-12 15:09:32+00:00,teteh_ui,kondisi terkini salah desa terdampak erupsi gunung merapi parah desa jombong kec,gunung
2023-03-12 15:09:30+00:00,galjhun,dalam hari namatin drama tbtb pengen naik gunung gamungkin wkwkw,gunung
2023-03-12 15:09:20+00:00,giovanisigit_,seismogram pemantauan gunung merapi pukul local time maret data rekaman seismogram sta,gunung
2023-03-12 15:09:17+00:00,aksioma02,tahukah menggapai puncak rajawali melalui jalur kaliangkrik perlu turun kawah naik bibir,gunung
2023-03-12 15:09:16+00:00,riaaryatinings1,awan panas guguran gunung merapi pagi minggu maret zoom luncuran,gunung
